,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,Antal kommuner,YH-poäng,Utbildningsanordnare administrativ enhet,Diarienummer,Ansökningsomgång
1543,"Kultur, media och design",Futuregames Game Designer,Flera kommuner,Flera kommuner,True,3,550,Changemaker Educations AB,MYH 2023/3632,2023
1544,"Kultur, media och design",Grafisk Formgivare/Tekniker,Värmland,Sunne,False,1,410,Sunne kommun/Brobygrafiska,MYH 2023/3762,2023
1545,"Kultur, media och design",Internationell Kulturproducent,Norrbotten,Boden,False,1,400,Changemaker AB,MYH 2023/4377,2023
1546,"Kultur, media och design",Kyrkomusiker 100%,Västernorrland,Örnsköldsvik,False,1,500,Föreningen Mellansels folkhögskola,MYH 2023/3615,2023
1547,"Kultur, media och design",Kyrkomusiker 50%,Västernorrland,Örnsköldsvik,False,1,500,Föreningen Mellansels folkhögskola,MYH 2023/3613,2023
1548,"Kultur, media och design",Livesändningsspecialist,Stockholm,Botkyrka,False,1,300,Xenter Yrkeshögskola ,MYH 2023/3883,2023
1549,"Kultur, media och design",Manusförfattare ,Värmland,Sunne,False,1,300,Alma Löv Museum AB /Alma Education ,MYH 2023/3475,2023
1550,"Kultur, media och design",Musikmakarna - Songwriters Academy of Sweden,Västernorrland,Örnsköldsvik,False,1,400,Föreningen Mellansels folkhögskola,MYH 2023/4331,2023
1551,"Kultur, media och design","PlaygroundSquad, Upplevelse- och Speldesign",Dalarna,Falun,False,1,550,Tension Education AB,MYH 2023/3504,2023
1552,"Kultur, media och design","PlaygroundSquad, Upplevelse- och Spelgrafik",Dalarna,Falun,False,1,550,Tension Education AB,MYH 2023/3506,2023
1553,"Kultur, media och design",Producent film och TV-drama,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2023/4178,2023
1554,"Kultur, media och design",Professionell klippare inom film och TV-drama,Skåne,Malmö,False,1,400,Grit Academy,MYH 2023/4339,2023
1555,"Kultur, media och design",Redigerare - Postproduktion,Stockholm,Botkyrka,False,1,300,Xenter Yrkeshögskola ,MYH 2023/4017,2023
1556,"Kultur, media och design",Specialist tv- och digitalproduktion,Stockholm,Stockholm,False,1,400,Newton Kompetensutveckling AB,MYH 2023/3486,2023
1557,"Kultur, media och design",Spelanimatör,Stockholm,Solna,False,1,500,Nackademin AB,MYH 2023/3836,2023
1558,"Kultur, media och design",Speldesigner,Skåne,Malmö,False,1,400,Grit Academy,MYH 2023/3682,2023
1559,"Kultur, media och design",Spelgrafiker,Skåne,Malmö,False,1,400,Grit Academy,MYH 2023/3749,2023
1560,"Kultur, media och design",Traditionellt grafiskt hantverk,Värmland,Sunne,False,1,410,Sunne kommun/Brobygrafiska,MYH 2023/3816,2023
1561,"Kultur, media och design",VFX-artist,Stockholm,Botkyrka,False,1,500,Xenter Yrkeshögskola ,MYH 2023/4070,2023
1562,"Lantbruk, djurvård, trädgård, skog och fiske",Agrotekniker,Västra Götaland,Skara,False,1,400,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",MYH 2023/3470,2023
1563,"Lantbruk, djurvård, trädgård, skog och fiske",Arborist,Skåne,Staffanstorp,False,1,400,Hvilan Utbildning AB,MYH 2023/4205,2023
1564,"Lantbruk, djurvård, trädgård, skog och fiske",Beridarutbildning,Skåne,Lund,False,1,600,Flyinge AB,MYH 2023/3840,2023
1565,"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare Lantbruk,Östergötland,Linköping,False,1,200,Östergötlands läns landsting  - Vreta utbildingscentrum,MYH 2023/3516,2023
1566,"Lantbruk, djurvård, trädgård, skog och fiske",Equiterapeut,Södermanland,Nyköping,False,1,600,Campus Nyköping,MYH 2023/3725,2023
1567,"Lantbruk, djurvård, trädgård, skog och fiske",Fiskodlare - hållbart vattenbruk,Flera kommuner,Flera kommuner,True,2,210,Hermods AB Östersund,MYH 2023/3515,2023
1568,"Lantbruk, djurvård, trädgård, skog och fiske",Green Urban Developer,Flera kommuner,Flera kommuner,True,2,210,Hermods AB Stockholm,MYH 2023/3126,2023
1569,"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagare,Stockholm,Sigtuna,False,1,600,JENSEN Education School AB,MYH 2023/3653,2023
1570,"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagare,Västra Götaland,Skara,False,1,600,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",MYH 2023/3482,2023
1571,"Lantbruk, djurvård, trädgård, skog och fiske",Hovslagarutbildningen,Flera kommuner,Flera kommuner,True,3,600,Flyinge AB,MYH 2023/3830,2023
1572,"Lantbruk, djurvård, trädgård, skog och fiske",Klövvårdare,Västra Götaland,Skara,False,1,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",MYH 2023/3472,2023
1573,"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad Djurvårdare - nivå 2,Västra Götaland,Skara,False,1,300,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",MYH 2023/3787,2023
1574,"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad trädgårdsmästare – hållbar utemiljöförvaltning,Skåne,Båstad,False,1,300,Båstads kommun Akademi Båstad,MYH 2023/3290,2023
1575,"Lantbruk, djurvård, trädgård, skog och fiske",Lerums Hovslagarutbildning,Västra Götaland,Lerum,False,1,600,"Lerums kommun, Vuxenutbildningen",MYH 2023/4432,2023
1576,"Lantbruk, djurvård, trädgård, skog och fiske",Praktisk skogs- och naturvårdare ,Skåne,Staffanstorp,False,1,400,Hvilan Utbildning AB,MYH 2023/4280,2023
1577,"Lantbruk, djurvård, trädgård, skog och fiske",Skogsbrukstekniker  - med specialkompetens mot - skoglig planering och rådgivning eller  - gallringsförare,Jämtland,Krokom,False,1,300,Dille Gård AB,MYH 2023/4309,2023
1578,"Lantbruk, djurvård, trädgård, skog och fiske",Tilläggsutbildningen för yrkesverksamma hovslagare,Flera kommuner,Flera kommuner,True,3,200,Flyinge AB,MYH 2023/3826,2023
1579,"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare - Hållbar parkförvaltning och ekosystemtjänster ,Skåne,Staffanstorp,False,1,350,Hvilan Utbildning AB,MYH 2023/4248,2023
1580,"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare - skötsel och underhåll av utemiljö,Stockholm,Nynäshamn,False,1,400,Campus Nynäshamn,MYH 2023/3906,2023
1581,Pedagogik och undervisning,Skolhundspedagog/Resurspedagog - hundunderstödd pedagogik,Västmanland,Hallstahammar,False,1,200,Sociala Tjänstehundar i Sverige AB/Svenska Terapihundskolan,MYH 2023/4121,2023
1582,Pedagogik och undervisning,Trafiklärare,Södermanland,Nyköping,False,1,300,Campus Nyköping,MYH 2023/4343,2023
1583,Pedagogik och undervisning,Trafiklärare ,Flera kommuner,Flera kommuner,True,2,300,YH Akademin AB,MYH 2023/3073,2023
1584,Pedagogik och undervisning,Trafiklärare ,Västerbotten,Vännäs,False,1,300,"Vännäs kommun, Liljaskolan",MYH 2023/3440,2023
1585,Samhällsbyggnad och byggteknik,Anläggningsdykare - Commercial Diver,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2023/3829,2023
1586,Samhällsbyggnad och byggteknik,Anläggningsingenjör - Infrastruktur,Skåne,Malmö,False,1,400,Hermods AB Malmö,MYH 2023/3068,2023
1587,Samhällsbyggnad och byggteknik,Anläggningsingenjör - Infrastruktur,Stockholm,Solna,False,1,400,Hermods AB Stockholm,MYH 2023/3485,2023
1588,Samhällsbyggnad och byggteknik,Anläggningsingenjör - Infrastruktur,Örebro,Örebro,False,1,400,Hermods AB Örebro,MYH 2023/3638,2023
1589,Samhällsbyggnad och byggteknik,Anläggningsingenjör järnväg,Örebro,Örebro,False,1,400,Plushögskolan AB - Teknikhögskolan,MYH 2023/3334,2023
1590,Samhällsbyggnad och byggteknik,Automationsingenjör,Stockholm,Stockholm,False,1,410,Stiftelsen Stockholms Tekniska Institut,MYH 2023/3253,2023
1591,Samhällsbyggnad och byggteknik,Bergingenjör,Flera kommuner,Flera kommuner,True,3,400,Hermods AB Östersund,MYH 2023/3029,2023
1592,Samhällsbyggnad och byggteknik,"Besiktningsman, bygg och fastighet",Flera kommuner,Flera kommuner,True,3,400,John Ericsson Institutet,MYH 2023/4410,2023
1593,Samhällsbyggnad och byggteknik,Betongingenjör,Skåne,Malmö,False,1,300,Företagsekonomiska Institutet 1888 AB,MYH 2023/4072,2023
1594,Samhällsbyggnad och byggteknik,Bygg- och anläggningsledare ,Västra Götaland,Uddevalla,False,1,200,Plushögskolan AB - Teknikhögskolan Väst,MYH 2023/3336,2023
1595,Samhällsbyggnad och byggteknik,Byggledare,Västernorrland,Sundsvall,False,1,400,"Sundsvalls kommun, Vuxenutbildningen",MYH 2023/3502,2023
1596,Samhällsbyggnad och byggteknik,Byggledare - bygg och anläggning,Östergötland,Norrköping,False,1,400,East Sweden Business School AB,MYH 2023/3425,2023
1597,Samhällsbyggnad och byggteknik,Bygglovshandläggare,Flera kommuner,Flera kommuner,True,2,400,Lernia Utbildning AB,MYH 2023/3444,2023
1598,Samhällsbyggnad och byggteknik,Bygglovshandläggare ,Flera kommuner,Flera kommuner,True,2,400,YH Akademin AB,MYH 2023/3274,2023
1599,Samhällsbyggnad och byggteknik,Bygglovshandläggare / Byggnadsinspektör,Stockholm,Stockholm,False,1,330,John Ericsson Institutet,MYH 2023/4337,2023
1600,Samhällsbyggnad och byggteknik,Byggnadsingenjör - Produktion,Västerbotten,Umeå,False,1,400,Hermods AB Umeå,MYH 2023/2964,2023
1601,Samhällsbyggnad och byggteknik,Byggnadsingenjör - produktionledning,Skåne,Hässleholm,False,1,400,"Hässleholms kommun, Yrkeshögskolan Syd",MYH 2023/4444,2023
1602,Samhällsbyggnad och byggteknik,Byggnadsingenjör - ROT,Stockholm,Solna,False,1,400,Hermods AB Stockholm,MYH 2023/3109,2023
1603,Samhällsbyggnad och byggteknik,Byggnadsingenjör Glas och Fasad,Flera kommuner,Flera kommuner,True,4,300,KYH AB,MYH 2023/3702,2023
1604,Samhällsbyggnad och byggteknik,Byggnadsingenjör Infrastruktur,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3035,2023
1605,Samhällsbyggnad och byggteknik,Byggnadsingenjör ROT,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3037,2023
1606,Samhällsbyggnad och byggteknik,Byggproduktionsledare ROT,Flera kommuner,Flera kommuner,True,5,430,KYH AB,MYH 2023/3530,2023
1607,Samhällsbyggnad och byggteknik,Byggproduktionsledare ROT,Skåne,Malmö,False,1,440,KYH AB Malmö,MYH 2023/3551,2023
1608,Samhällsbyggnad och byggteknik,Byggprojektledare - Hållbar byggnation,Västra Götaland,Göteborg,False,1,200,Plushögskolan AB - Teknikhögskolan Väst,MYH 2023/3996,2023
1609,Samhällsbyggnad och byggteknik,Byggprojektör BIM,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2023/3987,2023
1610,Samhällsbyggnad och byggteknik,Dagvatteningenjör,Stockholm,Stockholm,False,1,400,Hermods AB Stockholm,MYH 2023/3136,2023
1611,Samhällsbyggnad och byggteknik,Drift- och fastighetstekniker,Flera kommuner,Flera kommuner,True,2,380,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,MYH 2023/3691,2023
1612,Samhällsbyggnad och byggteknik,Drift- och fastighetstekniker,Stockholm,Stockholm,False,1,400,John Ericsson Institutet,MYH 2023/4131,2023
1613,Samhällsbyggnad och byggteknik,Drifttekniker,Västra Götaland,Göteborg,False,1,400,JENSEN Education School AB,MYH 2023/3601,2023
1614,Samhällsbyggnad och byggteknik,El- och belysningsdesigner,Stockholm,Stockholm,False,1,400,Stiftelsen Stockholms Tekniska Institut,MYH 2023/3257,2023
1615,Samhällsbyggnad och byggteknik,Energiingenjör,Flera kommuner,Flera kommuner,True,2,420,John Ericsson Institutet,MYH 2023/4256,2023
1616,Samhällsbyggnad och byggteknik,Energiingenjör,Jönköping,Tranås,False,1,420,TUC Sweden AB - Yrkeshögskola,MYH 2023/3057,2023
1617,Samhällsbyggnad och byggteknik,Energiingenjör,Skåne,Malmö,False,1,420,KYH AB Malmö,MYH 2023/3536,2023
1618,Samhällsbyggnad och byggteknik,Energiingenjör,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3276,2023
1619,Samhällsbyggnad och byggteknik,Energitekniker,Flera kommuner,Flera kommuner,True,2,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,MYH 2023/3842,2023
1620,Samhällsbyggnad och byggteknik,Fastighet- och drifttekniker,Västerbotten,Umeå,False,1,400,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,MYH 2023/4037,2023
1621,Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Stockholm,Botkyrka,False,1,500,Xenter Yrkeshögskola ,MYH 2023/4062,2023
1622,Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Stockholm,Stockholm,False,1,500,Newton Kompetensutveckling AB,MYH 2023/4005,2023
1623,Samhällsbyggnad och byggteknik,Fastighetsförvaltare,Västra Götaland,Göteborg,False,1,500,John Ericsson Institutet,MYH 2023/4122,2023
1624,Samhällsbyggnad och byggteknik,Fastighetsförvaltare med teknisk inriktning,Skåne,Malmö,False,1,400,Newton Kompetensutveckling AB,MYH 2023/4007,2023
1625,Samhällsbyggnad och byggteknik,Fastighetsingenjör,Flera kommuner,Flera kommuner,True,2,400,KYH AB,MYH 2023/3718,2023
1626,Samhällsbyggnad och byggteknik,Fastighetsingenjör,Jönköping,Värnamo,False,1,400,Tekniska Högskolan i Jönköping AB,MYH 2023/4041,2023
1627,Samhällsbyggnad och byggteknik,Fastighetsingenjör inriktning energi ,Stockholm,Stockholm,False,1,430,John Ericsson Institutet,MYH 2023/4126,2023
1628,Samhällsbyggnad och byggteknik,Fastighetstekniker Hållbar Drift ,Flera kommuner,Flera kommuner,True,5,400,KYH AB,MYH 2023/3543,2023
1629,Samhällsbyggnad och byggteknik,Infrastrukturprojektör BIM,Stockholm,Stockholm,False,1,420,Stiftelsen Stockholms Tekniska Institut,MYH 2023/3251,2023
1630,Samhällsbyggnad och byggteknik,Installationssamordnare,Flera kommuner,Flera kommuner,True,3,220,KYH AB,MYH 2023/3701,2023
1631,Samhällsbyggnad och byggteknik,Järnvägsingenjör ,Flera kommuner,Flera kommuner,True,2,420,John Ericsson Institutet,MYH 2023/4381,2023
1632,Samhällsbyggnad och byggteknik,Kalkylator VVS,Södermanland,Nyköping,False,1,110,INSU AB,MYH 2023/4097,2023
1633,Samhällsbyggnad och byggteknik,KMA-samordnare,Flera kommuner,Flera kommuner,True,4,420,KYH AB,MYH 2023/3534,2023
1634,Samhällsbyggnad och byggteknik,"Miljö- och hållbarhetssamordnare, bygg och fastighet",Stockholm,Stockholm,False,1,400,John Ericsson Institutet,MYH 2023/4261,2023
1635,Samhällsbyggnad och byggteknik,Miljö och VA-teknik,Dalarna,Ludvika,False,1,415,Västerbergslagens utbildningsförbund - Miljö,MYH 2023/3512,2023
1636,Samhällsbyggnad och byggteknik,Miljösamordnare Hållbara Byggnader ,Flera kommuner,Flera kommuner,True,4,400,KYH AB,MYH 2023/3527,2023
1637,Samhällsbyggnad och byggteknik,Mobila System och GIT,Uppsala,Uppsala,False,1,420,Ocellus Information Systems AB,MYH 2023/3647,2023
1638,Samhällsbyggnad och byggteknik,Mätnings- och kartteknik,Stockholm,Stockholm,False,1,415,"Kartotek, Kart- och teknikutbildarna i Haninge AB",MYH 2023/4431,2023
1639,Samhällsbyggnad och byggteknik,Mätningsingenjör Bygg och Anläggning,Västra Götaland,Göteborg,False,1,400,KYH AB Göteborg,MYH 2023/3522,2023
1640,Samhällsbyggnad och byggteknik,Mätningsingenjör Järnväg,Västra Götaland,Munkedal,False,1,410,Plushögskolan AB - Teknikhögskolan Väst,MYH 2023/3335,2023
1641,Samhällsbyggnad och byggteknik,Platschef Hållbar Produktion ,Flera kommuner,Flera kommuner,True,5,240,KYH AB,MYH 2023/3521,2023
1642,Samhällsbyggnad och byggteknik,Projektledare inom installationsbranschen,Flera kommuner,Flera kommuner,True,3,230,Lernia Utbildning AB,MYH 2023/3868,2023
1643,Samhällsbyggnad och byggteknik,Projektledare Solenergi,Flera kommuner,Flera kommuner,True,3,410,KYH AB,MYH 2023/3535,2023
1644,Samhällsbyggnad och byggteknik,Projektledare VVS,Södermanland,Nyköping,False,1,200,INSU AB,MYH 2023/4114,2023
1645,Samhällsbyggnad och byggteknik,Projektör Infrastruktur,Flera kommuner,Flera kommuner,True,2,400,YH Akademin AB,MYH 2023/3964,2023
1646,Samhällsbyggnad och byggteknik,Samhällsbyggare inom rörnät- & ledningsteknik,Flera kommuner,Flera kommuner,True,3,300,Blue Peak AB,MYH 2023/3810,2023
1647,Samhällsbyggnad och byggteknik,Samhällsbyggare inom rörnät- & ledningsteknik,Flera kommuner,Flera kommuner,True,3,300,Blue Peak AB,MYH 2023/4082,2023
1648,Samhällsbyggnad och byggteknik,"Samordnare KMA - Kvalitet, Miljö & Arbetsmiljö",Östergötland,Linköping,False,1,400,TUC Sweden AB - Yrkeshögskola,MYH 2023/3562,2023
1649,Samhällsbyggnad och byggteknik,Småskalig virkesförädling: sågning och timmerhantverk,Västra Götaland,Svenljunga,False,1,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",MYH 2023/3477,2023
1650,Samhällsbyggnad och byggteknik,Solenergiprojektör,Jönköping,Habo,False,1,325,Yrkesutbildaren Habo AB                     ,MYH 2023/4054,2023
1651,Samhällsbyggnad och byggteknik,Specialiserad mätningsteknik för järnväg och anläggning,Stockholm,Stockholm,False,1,415,"Kartotek, Kart- och teknikutbildarna i Haninge AB",MYH 2023/4434,2023
1652,Samhällsbyggnad och byggteknik,Stråtaktäckare,Västra Götaland,Mariestad,False,1,400,"Mariestads kommun, Dacapo Mariestad",MYH 2023/3742,2023
1653,Samhällsbyggnad och byggteknik,Träbyggnadsprojektör hållbart byggande,Kronoberg,Växjö,False,1,400,YH Akademin AB,MYH 2023/3113,2023
1654,Samhällsbyggnad och byggteknik,Trähusprojektör,Jönköping,Vetlanda,False,1,310,Vetlanda kommun Vetlanda Lärcentrum,MYH 2023/3919,2023
1655,Samhällsbyggnad och byggteknik,VA-ingenjör,Stockholm,Stockholm,False,1,400,Hermods AB Stockholm,MYH 2023/3201,2023
1656,Samhällsbyggnad och byggteknik,VA-projektör,Flera kommuner,Flera kommuner,True,2,415,Blue Peak AB,MYH 2023/3764,2023
1657,Samhällsbyggnad och byggteknik,VA-projektör,Flera kommuner,Flera kommuner,True,4,400,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,MYH 2023/3963,2023
1658,Samhällsbyggnad och byggteknik,VA-projektör,Skåne,Malmö,False,1,400,KYH AB Malmö,MYH 2023/3538,2023
1659,Samhällsbyggnad och byggteknik,Vatten- & Miljötekniker,Stockholm,Stockholm,False,1,400,Blue Peak AB,MYH 2023/3755,2023
1660,Samhällsbyggnad och byggteknik,Vatten- & Miljötekniker ,Flera kommuner,Flera kommuner,True,3,400,Blue Peak AB,MYH 2023/3760,2023
1661,Samhällsbyggnad och byggteknik,VVS-ingenjör,Flera kommuner,Flera kommuner,True,3,400,TUC Sweden AB - Yrkeshögskola,MYH 2023/3859,2023
1662,Samhällsbyggnad och byggteknik,VVS-ingenjör,Skåne,Helsingborg,False,1,400,Hermods AB Helsingborg,MYH 2023/3030,2023
1663,Samhällsbyggnad och byggteknik,VVS-ingenjör,Stockholm,Stockholm,False,1,410,Stiftelsen Stockholms Tekniska Institut,MYH 2023/3252,2023
1664,Samhällsbyggnad och byggteknik,VVS-ingenjör,Stockholm,Stockholm,False,1,400,Newton Kompetensutveckling AB,MYH 2023/4018,2023
1665,Samhällsbyggnad och byggteknik,VVS-ingenjör,Östergötland,Linköping,False,1,415,Plushögskolan AB - Teknikhögskolan Öst,MYH 2023/4090,2023
1666,Samhällsbyggnad och byggteknik,VVS-ingenjör inriktning energi,Västra Götaland,Göteborg,False,1,400,Hermods AB Göteborg,MYH 2023/3288,2023
1667,Säkerhetstjänster,Arbetsmiljöingenjör,Västernorrland,Sundsvall,False,1,400,"Sundsvalls kommun, Vuxenutbildningen",MYH 2023/3501,2023
1668,Säkerhetstjänster,Arbetsmiljöingenjör - inriktning bygg/anläggning och industri,Östergötland,Norrköping,False,1,400,East Sweden Business School AB,MYH 2023/3429,2023
1669,Säkerhetstjänster,Säkerhetssamordnare,Västernorrland,Sundsvall,False,1,300,"Sundsvalls kommun, Vuxenutbildningen",MYH 2023/3406,2023
1670,Teknik och tillverkning,3D-tekniker,Stockholm,Botkyrka,False,1,400,Xenter Yrkeshögskola ,MYH 2023/3941,2023
1671,Teknik och tillverkning,3D-visualiserare inom mode och konfektion,Stockholm,Stockholm,False,1,100,Stockholms Tillskärarakademi ,MYH 2023/4088,2023
1672,Teknik och tillverkning,Auktoriserad Elinstallatör,Södermanland,Nyköping,False,1,104,INSU AB,MYH 2023/4154,2023
1673,Teknik och tillverkning,Automations- & Underhållstekniker,Södermanland,Eskilstuna,False,1,430,AVT AB,MYH 2023/4372,2023
1674,Teknik och tillverkning,Automations- och Robotingenjör med Industri 4.0,Skåne,Lund,False,1,425,Hermods AB Lund,MYH 2023/2987,2023
1675,Teknik och tillverkning,Automations- och Robotingenjör med Industri 4.0,Västra Götaland,Göteborg,False,1,425,Hermods AB Göteborg,MYH 2023/2985,2023
1676,Teknik och tillverkning,Automations- och Robotingenjör med Industri 4.0,Örebro,Örebro,False,1,425,Hermods AB Örebro,MYH 2023/2986,2023
1677,Teknik och tillverkning,Automationsingenjör,Skåne,Hässleholm,False,1,400,"Hässleholms kommun, Yrkeshögskolan Syd",MYH 2023/3951,2023
1678,Teknik och tillverkning,Automationsingenjör,Östergötland,Linköping,False,1,430,Plushögskolan AB - Teknikhögskolan Öst,MYH 2023/4361,2023
1679,Teknik och tillverkning,Automationsingenjör - Robot,Blekinge,Olofström,False,1,400,"Olofströms kommun, Yrkeshögskolan Syd",MYH 2023/4066,2023
1680,Teknik och tillverkning,Automationsingenjör - Robot,Jönköping,Jönköping,False,1,400,Tekniska Högskolan i Jönköping AB,MYH 2023/4061,2023
1681,Teknik och tillverkning,Automationsingenjör robotik ,Västra Götaland,Göteborg,False,1,430,Plushögskolan AB - Teknikhögskolan Väst,MYH 2023/4251,2023
1682,Teknik och tillverkning,Automationstekniker,Flera kommuner,Flera kommuner,True,4,400,KYH AB,MYH 2023/3531,2023
1683,Teknik och tillverkning,Batteritekniker,Västra Götaland,Göteborg,False,1,400,Plushögskolan AB - Teknikhögskolan Väst,MYH 2023/4286,2023
1684,Teknik och tillverkning,Bergmaterialingenjör,Norrbotten,Gällivare,False,1,415,"Lapplands kommunalförbund, Lapplands lärcentra",MYH 2023/3841,2023
1685,Teknik och tillverkning,CAD-ingenjör Processindustri,Gävleborg,Gävle,False,1,415,Plushögskolan AB - Teknikhögskolan Norr,MYH 2023/4225,2023
1686,Teknik och tillverkning,CAD-konstruktör,Stockholm,Stockholm,False,1,400,EC Utbildning AB Stockholm,MYH 2023/3173,2023
1687,Teknik och tillverkning,CAD-konstruktör inom mekanik,Stockholm,Stockholm,False,1,435,Plushögskolan AB - Teknikhögskolan Öst,MYH 2023/4228,2023
1688,Teknik och tillverkning,Certifierad kyl- och värmepumptekniker inriktning energieffektiva system,Västernorrland,Härnösand,False,1,300,"Härnösands kommun, Yrkeshögskolan",MYH 2023/3773,2023
1689,Teknik och tillverkning,CNC - och Robottekniker,Västra Götaland,Trollhättan,False,1,300,Kunskapscompaniet Ankaret AB,MYH 2023/3968,2023
1690,Teknik och tillverkning,CNC-tekniker med Additiv tillverkning,Flera kommuner,Flera kommuner,True,2,300,YH Akademin AB,MYH 2023/3471,2023
1691,Teknik och tillverkning,Diagnostekniker inom motorbranschen,Värmland,Karlstad,False,1,400,"Karlstads kommun, Yrkeshögskolan",MYH 2023/4013,2023
1692,Teknik och tillverkning,Distributionselektriker,Skåne,Lund,False,1,230,Plushögskolan AB - Teknikhögskolan Syd,MYH 2023/3490,2023
1693,Teknik och tillverkning,Drift- och underhållstekniker vätgas,Flera kommuner,Flera kommuner,True,4,415,Plushögskolan AB - Teknikhögskolan Syd,MYH 2023/4229,2023
1694,Teknik och tillverkning,Driftingenjör Elkraft,Västernorrland,Härnösand,False,1,400,"Härnösands kommun, Yrkeshögskolan",MYH 2023/3405,2023
1695,Teknik och tillverkning,"Drifttekniker - värme, vatten, cirkuläritet",Stockholm,Upplands-Bro,False,1,400,"Upplands-Bro kommun, Vuxenutbildningen",MYH 2023/4332,2023
1696,Teknik och tillverkning,Drifttekniker kraft- värmeproduktion,Värmland,Karlstad,False,1,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,MYH 2023/3751,2023
1697,Teknik och tillverkning,Drifttekniker med vätgaskompetens,Flera kommuner,Flera kommuner,True,2,435,Blue Peak AB,MYH 2023/3918,2023
1698,Teknik och tillverkning,El- och automationsingenjör,Norrbotten,Luleå,False,1,400,"Luleå kommun, Vuxenutbildningen",MYH 2023/3891,2023
1699,Teknik och tillverkning,El och drifttekniker inom kraft- och värmeproduktion ,Flera kommuner,Flera kommuner,True,2,415,TUC Sweden AB - Yrkeshögskola,MYH 2023/4356,2023
1700,Teknik och tillverkning,Elektronikingenjör,Södermanland,Eskilstuna,False,1,435,Plushögskolan AB - Teknikhögskolan,MYH 2023/4144,2023
1701,Teknik och tillverkning,Elektroniktekniker,Jönköping,Jönköping,False,1,400,Tekniska Högskolan i Jönköping AB,MYH 2023/4084,2023
1702,Teknik och tillverkning,Elingenjör konstruktion,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3571,2023
1703,Teknik och tillverkning,Elingenjör/Elkonstruktör,Flera kommuner,Flera kommuner,True,2,400,Campus Varberg/Varbergs kommun,MYH 2023/3790,2023
1704,Teknik och tillverkning,Elkonstruktör,Stockholm,Botkyrka,False,1,315,Xenter Yrkeshögskola ,MYH 2023/4420,2023
1705,Teknik och tillverkning,Elkonstruktör,Södermanland,Nyköping,False,1,315,Campus Nyköping,MYH 2023/4104,2023
1706,Teknik och tillverkning,Elkraftingenjör,Södermanland,Nyköping,False,1,300,Campus Nyköping,MYH 2023/3778,2023
1707,Teknik och tillverkning,"Elkraftingenjör- produktion, distribution och miljö",Flera kommuner,Flera kommuner,True,2,420,"Arboga kommun, Vuxenutbildningen",MYH 2023/3555,2023
1708,Teknik och tillverkning,Elkraftsingenjör,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2023/3739,2023
1709,Teknik och tillverkning,Elkraftsingenjör,Västmanland,Västerås,False,1,435,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,MYH 2023/3377,2023
1710,Teknik och tillverkning,Elkraftsingenjör,Östergötland,Linköping,False,1,400,Lernia Utbildning AB,MYH 2023/3445,2023
1711,Teknik och tillverkning,Elkraftsingenjör ,Gävleborg,Gävle,False,1,400,Plushögskolan AB - Affärshögskolan Norr,MYH 2023/3311,2023
1712,Teknik och tillverkning,Elkraftsingenjör ,Västmanland,Västerås,False,1,400,Plushögskolan AB - Affärshögskolan Mitt,MYH 2023/3310,2023
1713,Teknik och tillverkning,Elkraftsingenjör ,Västra Götaland,Göteborg,False,1,400,Plushögskolan AB - Affärshögskolan Väst,MYH 2023/3314,2023
1714,Teknik och tillverkning,Elnätsdesigner ,Stockholm,Stockholm,False,1,400,Stiftelsen Stockholms Tekniska Institut,MYH 2023/3295,2023
1715,Teknik och tillverkning,Elnätsprojektör,Skåne,Lund,False,1,240,Plushögskolan AB - Teknikhögskolan Syd,MYH 2023/3487,2023
